Start Time: 2022-06-14 16:30:25.483711; End Time: 2022-06-15 01:53:13.289435;
Size: 3270; Interval: 10
ask,bid
22501.49085,22346.29527
22500.48723,22348.31256
22497.77745,22341.15
22475.49703,22321.72092
22475.69776,22320.42487
22468.97348,22310.19829
22483.8271,22326.16081
22482.62275,22324.95682
22493.23,22333.02333
22490.14992,22333.82718
22510.72418,22350.42
22503.69882,22345.48
22505.70607,22350.17
22504.80281,22345.10534
22515.84266,22353.36077
22523.93,22370.73201
22533.90786,22378.49
22533.10497,22375.61253
22531.59953,22378.38251
22516.04338,22356.92056
22546.25242,22385.19559
22552.87633,22392.77383
22546.65387,22385.86378
22542.13757,22380.24
22538.82561,22382.10842
22536.41692,22380.49024
22530.19446,22376.16972
22538.72525,22378.66499
22540.93322,22382.82386
22546.45315,22387.62663
22546.95496,22390.09066
22529.89337,22374.9419
22545.1,22383.2521
22537.21982,22377.53679
22538.12308,22378.09018
22538.62489,22381.70359
22514.33722,22361.19327
22493.76296,22339.04688
22515.14012,22352.66331
22497.77745,22346.77773
22505.20426,22349.76734
22497.97818,22345.36425
22528.68903,22366.11441
22534.40967,22376.50114
22525.07598,22366.38295
22518.45208,22364.32067
22510.4231,22353.95743
22496.77383,22339.67804
22511.92853,22350.46
