Start Time: 2022-06-13 14:59:39.158992; End Time: 2022-06-14 02:39:37.034337
; Size: 4065; Interval: 10
ask,bid
23086.35459,22926.59009
23083.2959,22916.12843
23072.53803,22904.67043
23072.80818,22906.8624
23105.95966,22937.84882
23152.47955,22986.7695
23193.37344,23033.59786
23184.25525,23026.72306
23160.75171,22995.03919
23145.77,22980.59215
23136.05,22978.79872
23164.98,23004.5045
23168.46,23018.75227
23201.76,23037.18471
23189.77572,23029.51283
23187.85769,23019.15081
23188.73522,23019.03821
23223.02339,23056.51386
23230.40781,23068.07228
23238.0603,23075.94265
23247.07318,23077.93534
23291.13353,23121.67502
23273.36888,23106.08986
23241.23508,23074.44812
23204.97,23041.36937
23204.52,23043.26243
23203.41259,23043.36207
23231.69286,23065.87953
23240.44908,23071.45422
23204.03782,23037.68288
23196.68611,23029.54
23190.43,23046.45075
23209.0066,23044.55769
23198.28272,23040.56
23208.35,23060.89779
23260.30481,23096.46741
23277.02372,23109.91811
23292.67699,23124.4
23267.59,23102.04696
23257.25513,23088.29736
23232.64536,23075.64374
23266.5513,23100.1539
23271.22638,23107.0287
23272.09517,23110.51592
23257.53066,23092.48202
23231.41621,23064.6
23253.29229,23100.55244
23348.89891,23187.3
23359.44821,23191.41937
23341.10633,23177.76941
23351.38092,23188.23106
23339.22483,23179.53
23351.19066,23190.82157
23313.16983,23149.85
23293.99801,23151.57
23263.26399,23116.67
23252.35296,23097.18
23232.23822,23075.44447
23233.66299,23076.83936
23248.4783,23093.14
23197.53333,23044.35842
23227.28171,23067.87223
23233.47633,23075.94265
23285.49746,23120.57904
23268.23472,23111.21336
23290.58439,23129.74544
23325.91272,23162.32601
23274.83181,23112.60825
23334.08985,23164.31871
23427.40487,23268.53671
23439.68147,23280.99105
23415.29289,23254.28893
23431.56549,23271.22685
23456.8511,23291.35307
23480.52274,23319.69
23512.17367,23353.92372
23505.17051,23337.18508
23490.64405,23325.28
23456.69959,23316.97
23433.68919,23267.04218
23397.52002,23233.97
23383.85952,23220.43
23379.57698,23221.30981
23400.70598,23239.14
23392.92455,23234.44
